d_loss	g_loss	live	val_loss	val_live
0.32134392857551575	0.36646705865859985	0.14137901365756989	0.09809159487485886	0.09809159487485886
0.3256550431251526	0.30968254804611206	0.13737353682518005	0.14933288097381592	0.14933288097381592
0.31832456588745117	0.34874802827835083	0.14726409316062927	0.11954035609960556	0.11954035609960556
0.3341448903083801	0.30548369884490967	0.139867901802063	0.11873098462820053	0.11873098462820053
0.3189248740673065	0.3155227601528168	0.14258620142936707	0.11115670949220657	0.11115670949220657
