d_loss	g_loss	live	val_loss	val_live
0.31665152311325073	0.2987552881240845	0.06070014834403992	0.062269315123558044	0.062269315123558044
0.3150229752063751	0.3206767737865448	0.05824369192123413	0.061799515038728714	0.061799515038728714
0.31282103061676025	0.3061000108718872	0.06136465445160866	0.05848817154765129	0.05848817154765129
0.31231069564819336	0.3311743140220642	0.06090846285223961	0.054800402373075485	0.054800402373075485
0.31472712755203247	0.34461987018585205	0.05514289438724518	0.06243813410401344	0.06243813410401344
